Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover,No. of Trades  
KAYNES,EQ,04-Feb-26,"3,550.30","3,550.00","3,796.00","3,511.10","3,780.90","3,779.40","3,718.50","27,78,461","10,33,17,09,547.70","1,35,386"
KAYNES,EQ,03-Feb-26,"3,471.10","3,700.00","3,740.00","3,540.00","3,548.50","3,550.30","3,630.97","19,66,185","7,13,91,62,543.20","1,06,388"
KAYNES,EQ,02-Feb-26,"3,560.10","3,577.50","3,578.70","3,356.50","3,479.20","3,471.10","3,433.48","23,25,340","7,98,40,17,970.50","1,22,927"
KAYNES,EQ,01-Feb-26,"3,475.40","3,486.50","3,654.00","3,420.00","3,560.00","3,560.10","3,563.57","20,24,366","7,21,39,60,308.30","1,31,722"
KAYNES,EQ,30-Jan-26,"3,402.40","3,380.50","3,562.00","3,355.10","3,473.00","3,475.40","3,472.53","16,91,171","5,87,26,34,739.50","95,996"
KAYNES,EQ,29-Jan-26,"3,490.60","3,510.00","3,518.40","3,352.80","3,401.00","3,402.40","3,407.38","12,54,727","4,27,53,32,962.20","59,926"
KAYNES,EQ,28-Jan-26,"3,333.00","3,340.00","3,499.00","3,340.00","3,486.60","3,490.60","3,431.94","13,52,262","4,64,08,82,083.80","63,881"
KAYNES,EQ,27-Jan-26,"3,379.20","3,402.00","3,403.90","3,294.90","3,365.00","3,333.00","3,332.31","12,97,890","4,32,49,66,728.50","68,511"
KAYNES,EQ,23-Jan-26,"3,527.20","3,548.40","3,565.00","3,365.60","3,377.00","3,379.20","3,450.25","11,91,544","4,11,11,19,095.90","71,024"
KAYNES,EQ,22-Jan-26,"3,490.80","3,525.00","3,568.70","3,505.60","3,543.30","3,527.20","3,529.34","7,00,249","2,47,14,17,381.30","37,141"
KAYNES,EQ,21-Jan-26,"3,481.50","3,460.00","3,540.00","3,426.60","3,496.30","3,490.80","3,487.46","16,19,548","5,64,81,11,262.60","77,093"
KAYNES,EQ,20-Jan-26,"3,602.50","3,604.00","3,615.10","3,466.50","3,489.00","3,481.50","3,534.64","12,61,179","4,45,78,10,908.90","74,771"
KAYNES,EQ,19-Jan-26,"3,612.20","3,612.00","3,669.20","3,560.20","3,600.00","3,602.50","3,603.16","10,09,858","3,63,86,79,262.40","56,247"
KAYNES,EQ,16-Jan-26,"3,680.60","3,698.90","3,735.00","3,586.10","3,610.00","3,612.20","3,655.91","11,30,490","4,13,29,70,900.10","61,565"
KAYNES,EQ,14-Jan-26,"3,694.50","3,696.00","3,805.00","3,666.40","3,673.00","3,680.60","3,734.00","15,24,652","5,69,30,56,344.80","85,094"
KAYNES,EQ,13-Jan-26,"3,695.40","3,720.00","3,738.80","3,631.00","3,700.50","3,694.50","3,688.15","13,02,803","4,80,49,26,851.50","65,518"
KAYNES,EQ,12-Jan-26,"3,659.50","3,659.00","3,713.70","3,548.20","3,705.90","3,695.40","3,651.28","20,15,325","7,35,85,09,177.30","1,24,320"
KAYNES,EQ,09-Jan-26,"3,719.90","3,715.00","3,789.00","3,630.00","3,660.00","3,659.50","3,703.09","19,38,429","7,17,81,69,504.60","1,23,306"
KAYNES,EQ,08-Jan-26,"3,831.30","3,850.00","3,922.00","3,703.00","3,715.00","3,719.90","3,802.68","25,86,381","9,83,51,79,382.90","1,49,953"
KAYNES,EQ,07-Jan-26,"3,791.40","3,805.00","3,874.90","3,683.00","3,834.00","3,831.30","3,801.06","24,61,934","9,35,79,54,429.30","1,47,638"
KAYNES,EQ,06-Jan-26,"3,997.60","4,009.50","4,015.80","3,711.00","3,783.00","3,791.40","3,821.14","29,58,407","11,30,44,77,727.90","1,97,107"
KAYNES,EQ,05-Jan-26,"3,977.20","3,999.00","4,107.40","3,930.00","4,002.80","3,997.60","4,012.62","16,42,250","6,58,97,24,260.00","93,796"
KAYNES,EQ,02-Jan-26,"3,943.50","3,951.40","3,993.50","3,880.50","3,978.00","3,977.20","3,931.86","13,30,214","5,23,02,09,783.50","77,821"
KAYNES,EQ,01-Jan-26,"4,013.00","4,023.50","4,030.50","3,923.70","3,941.70","3,943.50","3,958.45","8,64,355","3,42,15,03,502.80","51,805"
KAYNES,EQ,31-Dec-25,"3,933.00","3,948.00","4,040.00","3,945.00","4,009.00","4,013.00","4,003.40","10,32,290","4,13,26,72,995.00","53,442"
KAYNES,EQ,30-Dec-25,"3,988.00","3,992.00","4,012.00","3,914.00","3,941.50","3,933.00","3,951.35","13,06,594","5,16,28,12,589.00","80,430"
KAYNES,EQ,29-Dec-25,"4,060.50","4,080.50","4,085.00","3,968.00","3,997.00","3,988.00","4,011.77","10,28,726","4,12,70,12,608.00","61,390"
KAYNES,EQ,26-Dec-25,"4,118.50","4,119.50","4,166.00","4,032.50","4,070.00","4,060.50","4,094.36","9,22,774","3,77,81,68,537.00","57,690"
KAYNES,EQ,24-Dec-25,"4,140.50","4,150.00","4,208.00","4,108.00","4,119.50","4,118.50","4,157.58","9,91,371","4,12,17,07,681.00","51,496"
KAYNES,EQ,23-Dec-25,"4,194.00","4,199.00","4,199.00","4,126.00","4,136.00","4,140.50","4,153.90","9,05,401","3,76,09,47,203.50","48,401"
KAYNES,EQ,22-Dec-25,"4,185.00","4,230.00","4,265.00","4,182.00","4,188.50","4,194.00","4,223.73","16,76,430","7,08,07,80,808.00","85,206"
KAYNES,EQ,19-Dec-25,"4,046.50","4,080.00","4,200.00","4,012.00","4,182.00","4,185.00","4,110.25","24,25,907","9,97,10,76,905.50","1,17,087"
KAYNES,EQ,18-Dec-25,"4,093.50","4,090.00","4,128.00","4,011.50","4,054.00","4,046.50","4,067.04","22,76,540","9,25,87,69,253.00","1,08,777"
KAYNES,EQ,17-Dec-25,"4,186.50","4,264.50","4,317.00","4,053.00","4,068.50","4,093.50","4,176.61","26,53,164","11,08,12,37,040.00","1,38,143"
KAYNES,EQ,16-Dec-25,"4,197.50","4,214.00","4,240.00","4,125.50","4,185.00","4,186.50","4,186.25","23,30,821","9,75,74,01,145.00","1,19,080"
KAYNES,EQ,15-Dec-25,"4,265.50","4,305.00","4,389.50","4,172.00","4,195.50","4,197.50","4,273.67","53,69,015","22,94,54,04,326.50","2,93,168"
KAYNES,EQ,12-Dec-25,"4,041.50","4,119.00","4,281.50","4,100.00","4,256.50","4,265.50","4,216.97","72,32,940","30,50,10,72,883.00","3,57,737"
KAYNES,EQ,11-Dec-25,"3,890.50","3,914.00","4,129.00","3,830.00","4,027.50","4,041.50","4,011.40","1,07,48,408","43,11,61,58,816.00","5,99,218"
KAYNES,EQ,10-Dec-25,"4,331.00","4,417.50","4,517.50","3,861.50","3,876.00","3,890.50","4,102.25","1,36,60,579","56,03,91,42,211.00","7,09,990"
KAYNES,EQ,09-Dec-25,"3,807.00","3,920.00","4,435.00","3,712.50","4,356.00","4,331.00","4,089.89","1,84,48,771","75,45,34,86,071.00","8,77,333"
KAYNES,EQ,08-Dec-25,"4,353.50","4,409.50","4,530.00","3,750.00","3,851.50","3,807.00","4,068.60","1,09,52,174","44,56,00,41,651.50","6,11,021"
KAYNES,EQ,05-Dec-25,"4,978.00","4,865.00","4,959.00","4,311.00","4,365.00","4,353.50","4,606.61","83,97,954","38,68,60,79,269.50","5,17,616"
KAYNES,EQ,04-Dec-25,"5,307.00","5,307.00","5,307.00","4,941.00","4,971.50","4,978.00","5,057.36","26,68,338","13,49,47,48,266.50","1,96,682"
KAYNES,EQ,03-Dec-25,"5,408.50","5,419.00","5,433.50","5,274.50","5,309.00","5,307.00","5,317.57","5,48,423","2,91,62,79,777.50","40,751"
KAYNES,EQ,02-Dec-25,"5,358.50","5,369.00","5,458.00","5,331.50","5,419.00","5,408.50","5,405.17","5,56,050","3,00,55,45,260.50","46,092"
KAYNES,EQ,01-Dec-25,"5,490.00","5,510.00","5,529.00","5,321.50","5,360.00","5,358.50","5,394.70","9,22,227","4,97,51,39,085.50","97,409"
KAYNES,EQ,28-Nov-25,"5,573.50","5,595.00","5,610.00","5,475.50","5,512.00","5,490.00","5,513.24","9,51,787","5,24,74,31,500.50","60,544"
KAYNES,EQ,27-Nov-25,"5,796.50","5,828.00","5,838.00","5,543.50","5,588.00","5,573.50","5,612.77","15,46,834","8,68,20,27,925.50","1,21,025"
KAYNES,EQ,26-Nov-25,"5,777.50","5,830.00","5,962.00","5,772.00","5,798.00","5,796.50","5,845.44","14,47,755","8,46,27,61,404.00","86,098"
KAYNES,EQ,25-Nov-25,"5,826.00","5,860.00","5,864.00","5,755.50","5,770.00","5,777.50","5,807.36","4,12,553","2,39,58,42,073.50","35,524"
KAYNES,EQ,24-Nov-25,"5,883.50","5,900.00","5,938.00","5,801.00","5,814.00","5,826.00","5,869.82","4,18,110","2,45,42,30,771.50","39,796"
KAYNES,EQ,21-Nov-25,"5,967.50","5,936.00","6,048.50","5,870.00","5,876.00","5,883.50","5,964.69","5,03,982","3,00,60,95,811.00","43,552"
KAYNES,EQ,20-Nov-25,"5,974.00","6,010.00","6,034.50","5,951.50","5,965.50","5,967.50","5,981.13","3,35,154","2,00,46,00,426.00","28,423"
KAYNES,EQ,19-Nov-25,"5,889.00","5,889.00","5,996.50","5,778.50","5,958.50","5,974.00","5,932.47","7,02,111","4,16,52,53,734.00","58,343"
KAYNES,EQ,18-Nov-25,"6,237.00","6,202.00","6,202.00","5,855.50","5,890.00","5,889.00","5,947.16","31,55,999","18,76,92,23,932.50","1,61,661"
KAYNES,EQ,17-Nov-25,"6,332.00","6,346.00","6,347.00","6,190.00","6,200.00","6,237.00","6,261.09","3,16,277","1,98,02,37,538.50","33,557"
KAYNES,EQ,14-Nov-25,"6,376.50","6,365.50","6,405.50","6,277.00","6,337.00","6,332.00","6,332.76","2,87,029","1,81,76,85,462.50","31,927"
KAYNES,EQ,13-Nov-25,"6,433.50","6,435.00","6,497.50","6,360.00","6,363.00","6,376.50","6,418.53","2,84,213","1,82,42,29,766.00","33,010"
KAYNES,EQ,12-Nov-25,"6,455.50","6,471.50","6,529.00","6,415.50","6,430.00","6,433.50","6,457.33","2,30,312","1,48,71,99,640.00","24,437"
KAYNES,EQ,11-Nov-25,"6,482.00","6,482.00","6,491.00","6,350.00","6,431.50","6,455.50","6,421.88","3,76,612","2,41,85,58,570.00","40,564"
KAYNES,EQ,10-Nov-25,"6,225.00","6,225.00","6,513.50","6,167.50","6,455.00","6,482.00","6,389.47","7,31,274","4,67,24,56,761.00","71,152"
KAYNES,EQ,07-Nov-25,"6,358.50","6,304.50","6,314.50","6,161.00","6,249.00","6,225.00","6,228.95","5,96,124","3,71,32,29,385.50","69,808"
KAYNES,EQ,06-Nov-25,"6,658.50","6,890.00","6,890.00","6,302.50","6,325.00","6,358.50","6,502.06","15,39,949","10,01,28,36,004.00","1,45,287"
KAYNES,EQ,04-Nov-25,"6,652.50","6,664.50","6,725.00","6,540.00","6,678.00","6,658.50","6,633.65","4,37,052","2,89,92,51,583.50","48,294"
KAYNES,EQ,03-Nov-25,"6,704.50","6,709.00","6,712.50","6,613.00","6,644.50","6,652.50","6,659.68","2,22,733","1,48,33,30,214.50","26,404"
KAYNES,EQ,31-Oct-25,"6,800.00","6,813.00","6,852.50","6,682.50","6,712.50","6,704.50","6,750.40","2,06,306","1,39,26,47,166.00","26,243"
KAYNES,EQ,30-Oct-25,"6,918.50","6,875.00","6,917.50","6,780.00","6,808.00","6,800.00","6,832.13","2,28,909","1,56,39,36,346.00","27,093"
KAYNES,EQ,29-Oct-25,"6,842.00","6,867.00","6,964.00","6,733.50","6,850.00","6,918.50","6,854.62","3,44,081","2,35,85,42,824.50","35,460"
KAYNES,EQ,28-Oct-25,"6,737.50","6,925.00","6,998.00","6,804.00","6,825.50","6,842.00","6,909.25","10,25,039","7,08,22,50,410.50","79,223"
KAYNES,EQ,27-Oct-25,"6,689.00","6,677.50","6,751.00","6,638.00","6,735.00","6,737.50","6,707.48","2,57,074","1,72,43,18,152.50","30,500"
KAYNES,EQ,24-Oct-25,"6,704.00","6,732.00","6,794.00","6,651.00","6,690.00","6,689.00","6,709.51","2,75,988","1,85,17,43,902.00","27,896"
KAYNES,EQ,23-Oct-25,"6,867.00","6,910.00","6,935.00","6,688.00","6,700.00","6,704.00","6,792.54","3,59,839","2,44,42,20,150.00","40,070"
KAYNES,EQ,21-Oct-25,"6,862.50","6,925.00","6,930.00","6,846.00","6,860.00","6,867.00","6,882.87","81,514","56,10,50,186.00","10,355"
KAYNES,EQ,20-Oct-25,"7,019.00","7,061.50","7,080.00","6,840.00","6,871.00","6,862.50","6,936.03","3,06,344","2,12,48,12,270.50","31,931"
KAYNES,EQ,17-Oct-25,"6,991.50","7,019.00","7,105.00","6,931.50","7,014.50","7,019.00","7,025.58","4,60,516","3,23,53,90,919.00","39,512"
KAYNES,EQ,16-Oct-25,"6,958.50","7,100.00","7,137.00","6,960.50","6,990.00","6,991.50","7,041.83","6,29,817","4,43,50,63,428.00","51,020"
KAYNES,EQ,15-Oct-25,"6,911.00","6,945.00","7,012.00","6,889.00","6,965.00","6,958.50","6,953.27","2,58,385","1,79,66,19,931.50","30,280"
KAYNES,EQ,14-Oct-25,"6,838.50","6,874.00","7,043.00","6,852.00","6,892.00","6,911.00","6,932.98","5,56,166","3,85,58,86,312.50","52,754"
KAYNES,EQ,13-Oct-25,"7,102.00","7,070.00","7,074.00","6,709.50","6,865.00","6,838.50","6,816.92","11,94,945","8,14,58,39,349.00","1,39,043"
KAYNES,EQ,10-Oct-25,"7,102.50","7,110.00","7,183.00","7,053.50","7,098.00","7,102.00","7,112.24","3,44,930","2,45,32,24,841.00","43,945"
KAYNES,EQ,09-Oct-25,"7,189.00","7,223.00","7,272.00","7,082.50","7,100.00","7,102.50","7,140.58","6,91,656","4,93,88,25,186.00","68,640"
KAYNES,EQ,08-Oct-25,"7,593.00","7,593.00","7,609.00","7,165.50","7,170.00","7,189.00","7,305.32","7,98,839","5,83,57,73,443.00","80,617"
KAYNES,EQ,07-Oct-25,"7,466.50","7,505.00","7,705.00","7,452.00","7,584.00","7,593.00","7,621.49","7,91,550","6,03,27,86,801.00","72,964"
KAYNES,EQ,06-Oct-25,"7,273.00","7,304.50","7,650.00","7,190.50","7,515.50","7,466.50","7,387.79","4,87,370","3,60,05,87,464.50","37,645"
KAYNES,EQ,03-Oct-25,"7,157.00","7,170.00","7,296.00","7,122.50","7,285.00","7,273.00","7,218.73","1,82,784","1,31,94,68,179.00","19,749"
KAYNES,EQ,01-Oct-25,"7,052.00","7,086.00","7,244.00","7,068.00","7,163.00","7,157.00","7,158.42","2,88,274","2,06,35,85,802.50","28,853"
KAYNES,EQ,30-Sep-25,"7,050.50","7,120.00","7,120.00","6,990.00","7,062.00","7,052.00","7,056.10","3,10,041","2,18,76,80,322.50","36,570"
KAYNES,EQ,29-Sep-25,"7,341.00","7,399.00","7,489.50","7,021.00","7,066.00","7,050.50","7,220.14","6,95,466","5,02,13,61,054.50","65,991"
KAYNES,EQ,26-Sep-25,"7,503.00","7,490.00","7,509.00","7,279.00","7,340.00","7,341.00","7,385.02","4,13,119","3,05,08,92,179.00","43,702"
KAYNES,EQ,25-Sep-25,"7,454.00","7,455.00","7,624.00","7,451.50","7,495.00","7,503.00","7,561.18","7,56,582","5,72,06,55,578.00","69,413"
KAYNES,EQ,24-Sep-25,"7,242.00","7,237.00","7,527.00","7,224.00","7,457.50","7,454.00","7,424.33","10,33,396","7,67,22,68,927.00","95,672"
KAYNES,EQ,23-Sep-25,"7,083.50","7,100.00","7,299.00","7,100.00","7,233.00","7,242.00","7,226.26","4,33,904","3,13,55,04,793.50","37,361"
KAYNES,EQ,22-Sep-25,"7,151.50","7,100.00","7,270.00","7,067.00","7,119.50","7,083.50","7,152.11","3,55,487","2,54,24,81,367.50","34,069"
KAYNES,EQ,19-Sep-25,"7,227.50","7,225.00","7,344.50","6,882.00","7,160.00","7,151.50","7,117.34","12,46,689","8,87,31,07,799.50","1,07,759"
KAYNES,EQ,18-Sep-25,"7,257.50","7,275.00","7,294.00","7,211.00","7,238.00","7,227.50","7,247.49","1,90,914","1,38,36,46,758.50","18,486"
KAYNES,EQ,17-Sep-25,"7,183.00","7,210.50","7,275.00","7,157.00","7,270.00","7,257.50","7,221.26","4,35,071","3,14,17,58,870.00","39,515"
KAYNES,EQ,16-Sep-25,"7,130.00","7,130.00","7,239.00","7,070.00","7,190.00","7,183.00","7,162.64","3,75,876","2,69,22,64,509.00","35,454"
KAYNES,EQ,15-Sep-25,"7,171.50","7,198.50","7,210.00","7,120.50","7,124.00","7,130.00","7,152.79","2,22,877","1,59,41,92,531.50","30,569"
KAYNES,EQ,12-Sep-25,"7,120.50","7,149.00","7,239.50","7,081.00","7,157.00","7,171.50","7,183.91","3,67,060","2,63,69,27,815.50","41,496"
KAYNES,EQ,11-Sep-25,"7,097.50","7,080.00","7,196.00","7,072.00","7,125.00","7,120.50","7,142.09","3,00,814","2,14,84,41,834.00","34,411"
KAYNES,EQ,10-Sep-25,"7,100.50","7,139.00","7,174.50","7,059.50","7,090.00","7,097.50","7,107.88","3,59,575","2,55,58,16,139.00","40,711"
KAYNES,EQ,09-Sep-25,"7,041.50","7,041.50","7,154.00","6,960.00","7,113.00","7,100.50","7,068.14","5,34,418","3,77,73,39,279.50","72,744"
KAYNES,EQ,08-Sep-25,"6,841.50","6,984.50","7,198.00","6,832.00","7,047.00","7,041.50","7,037.30","8,73,566","6,14,75,43,049.00","99,585"
KAYNES,EQ,05-Sep-25,"6,768.00","6,798.00","6,930.00","6,777.00","6,851.00","6,841.50","6,859.11","4,63,781","3,18,11,27,092.50","58,617"
KAYNES,EQ,04-Sep-25,"6,744.00","6,800.50","6,900.00","6,724.00","6,775.00","6,768.00","6,790.69","5,18,130","3,51,84,58,902.00","55,015"
KAYNES,EQ,03-Sep-25,"6,573.00","6,573.00","6,792.00","6,573.00","6,755.00","6,744.00","6,720.42","7,10,942","4,77,78,29,022.00","85,202"
KAYNES,EQ,02-Sep-25,"6,600.00","6,650.00","6,730.00","6,508.00","6,567.50","6,573.00","6,601.23","7,45,510","4,92,12,80,686.00","79,403"
KAYNES,EQ,01-Sep-25,"6,123.00","6,163.00","6,631.00","6,150.00","6,595.00","6,600.00","6,486.90","15,81,296","10,25,77,04,184.50","1,55,336"
KAYNES,EQ,29-Aug-25,"6,195.00","6,189.50","6,260.00","6,110.00","6,124.00","6,123.00","6,162.12","1,97,699","1,21,82,44,013.50","30,229"
KAYNES,EQ,28-Aug-25,"6,197.50","6,180.00","6,236.00","6,075.50","6,174.00","6,195.00","6,172.26","2,88,821","1,78,26,77,984.00","42,554"
KAYNES,EQ,26-Aug-25,"6,231.50","6,210.00","6,279.00","6,055.50","6,180.00","6,197.50","6,202.51","5,45,935","3,38,61,68,935.00","59,139"
KAYNES,EQ,25-Aug-25,"6,209.00","6,224.00","6,297.00","6,181.50","6,225.00","6,231.50","6,251.95","2,93,849","1,83,71,29,091.00","37,018"
KAYNES,EQ,22-Aug-25,"6,145.50","6,160.00","6,246.50","6,090.00","6,212.00","6,209.00","6,181.91","2,80,060","1,73,13,06,746.50","31,108"
KAYNES,EQ,21-Aug-25,"6,200.50","6,230.00","6,246.50","6,134.00","6,148.50","6,145.50","6,193.59","1,97,399","1,22,26,07,605.00","22,916"
KAYNES,EQ,20-Aug-25,"6,272.00","6,249.00","6,327.00","6,167.50","6,206.50","6,200.50","6,244.96","2,93,182","1,83,09,10,671.00","31,582"
KAYNES,EQ,19-Aug-25,"6,279.00","6,280.00","6,349.50","6,200.00","6,272.00","6,272.00","6,281.38","3,41,755","2,14,66,94,289.50","39,382"
KAYNES,EQ,18-Aug-25,"6,116.50","6,248.00","6,340.00","6,168.00","6,275.00","6,279.00","6,274.07","5,00,720","3,14,15,50,907.50","53,158"
KAYNES,EQ,14-Aug-25,"6,060.00","6,095.00","6,174.50","6,031.00","6,110.00","6,116.50","6,124.13","3,48,121","2,13,19,39,564.50","41,248"
KAYNES,EQ,13-Aug-25,"5,808.50","5,834.50","6,155.00","5,815.50","6,089.00","6,060.00","6,033.99","8,90,291","5,37,20,06,946.00","93,712"
KAYNES,EQ,12-Aug-25,"5,851.00","5,852.00","5,915.50","5,790.50","5,808.50","5,808.50","5,848.72","2,19,706","1,28,49,99,911.50","32,033"
KAYNES,EQ,11-Aug-25,"5,815.50","5,821.50","5,894.50","5,751.50","5,850.00","5,851.00","5,829.21","3,23,163","1,88,37,83,497.50","50,882"
KAYNES,EQ,08-Aug-25,"6,089.00","6,090.00","6,110.00","5,792.50","5,800.50","5,815.50","5,916.17","5,35,725","3,16,94,38,964.50","64,379"
KAYNES,EQ,07-Aug-25,"6,031.50","6,015.00","6,120.50","5,959.50","6,095.00","6,089.00","6,050.57","3,55,653","2,15,19,02,578.50","42,558"
KAYNES,EQ,06-Aug-25,"6,325.50","6,325.00","6,325.00","6,003.50","6,026.00","6,031.50","6,075.77","6,77,596","4,11,69,17,574.50","95,330"
KAYNES,EQ,05-Aug-25,"6,297.00","6,370.50","6,515.00","6,300.00","6,340.00","6,325.50","6,411.55","9,25,011","5,93,07,50,909.50","98,868"
KAYNES,EQ,04-Aug-25,"6,371.50","6,375.00","6,466.50","6,233.50","6,304.00","6,297.00","6,318.83","7,02,441","4,43,86,04,248.00","69,562"
KAYNES,EQ,01-Aug-25,"6,172.00","6,202.50","6,488.00","6,172.00","6,363.00","6,371.50","6,369.89","20,57,574","13,10,65,25,354.50","1,72,893"
KAYNES,EQ,31-Jul-25,"5,638.00","5,590.00","6,284.00","5,477.00","6,202.00","6,172.00","6,076.18","38,89,665","23,63,42,93,675.00","3,16,593"
KAYNES,EQ,30-Jul-25,"5,542.00","5,584.50","5,795.00","5,530.00","5,640.00","5,638.00","5,670.73","7,04,342","3,99,41,34,108.00","67,597"
KAYNES,EQ,29-Jul-25,"5,517.00","5,487.00","5,567.00","5,405.00","5,560.50","5,542.00","5,483.68","3,24,509","1,77,95,02,193.50","43,957"
KAYNES,EQ,28-Jul-25,"5,693.50","5,694.00","5,745.00","5,483.50","5,504.00","5,517.00","5,592.22","3,20,463","1,79,21,01,152.50","38,908"
KAYNES,EQ,25-Jul-25,"5,660.50","5,664.00","5,775.00","5,656.00","5,675.00","5,693.50","5,719.91","2,33,276","1,33,43,17,031.50","33,182"
KAYNES,EQ,24-Jul-25,"5,747.50","5,733.00","5,814.50","5,645.00","5,678.00","5,660.50","5,724.48","2,37,090","1,35,72,16,851.50","34,613"
KAYNES,EQ,23-Jul-25,"5,783.00","5,802.00","5,819.50","5,723.50","5,759.00","5,747.50","5,763.61","2,12,076","1,22,23,22,835.00","26,496"
KAYNES,EQ,22-Jul-25,"5,897.00","5,900.50","5,923.50","5,771.00","5,786.00","5,783.00","5,814.22","1,76,822","1,02,80,81,288.00","23,361"
KAYNES,EQ,21-Jul-25,"5,853.00","5,853.00","5,911.00","5,751.00","5,897.00","5,897.00","5,838.41","2,03,408","1,18,75,78,649.50","30,139"
KAYNES,EQ,18-Jul-25,"5,953.50","5,970.00","5,984.50","5,842.00","5,851.00","5,853.00","5,903.31","1,76,277","1,04,06,18,623.00","24,138"
KAYNES,EQ,17-Jul-25,"5,977.50","5,999.00","6,010.00","5,931.00","5,955.00","5,953.50","5,967.47","1,28,335","76,58,35,152.00","16,882"
KAYNES,EQ,16-Jul-25,"5,975.00","6,025.00","6,090.00","5,923.00","5,980.00","5,977.50","6,001.23","3,75,194","2,25,16,26,618.00","40,698"
KAYNES,EQ,15-Jul-25,"6,023.00","6,050.00","6,089.00","5,960.00","5,966.50","5,975.00","6,009.36","1,99,416","1,19,83,63,172.50","26,302"
KAYNES,EQ,14-Jul-25,"5,998.00","5,971.50","6,063.50","5,951.50","6,020.00","6,023.00","6,007.15","2,31,069","1,38,80,65,770.50","28,281"
KAYNES,EQ,11-Jul-25,"6,164.50","6,169.50","6,193.00","5,977.00","5,986.50","5,998.00","6,048.71","2,77,516","1,67,86,14,993.00","36,773"
KAYNES,EQ,10-Jul-25,"6,123.00","6,150.00","6,274.00","6,132.00","6,161.00","6,164.50","6,204.02","4,73,860","2,93,98,37,064.00","46,491"
KAYNES,EQ,09-Jul-25,"6,007.00","6,070.00","6,238.00","6,070.00","6,129.00","6,123.00","6,162.05","7,01,423","4,32,22,02,745.00","75,772"
KAYNES,EQ,08-Jul-25,"6,175.00","6,174.00","6,205.50","5,990.00","6,007.00","6,007.00","6,057.58","3,09,392","1,87,41,66,057.50","52,791"
KAYNES,EQ,07-Jul-25,"6,156.50","6,145.00","6,239.00","6,119.50","6,162.50","6,175.00","6,190.38","2,06,661","1,27,93,10,332.50","23,259"
KAYNES,EQ,04-Jul-25,"6,175.50","6,175.00","6,260.00","6,125.50","6,155.00","6,156.50","6,179.35","2,19,176","1,35,43,65,220.50","23,166"
KAYNES,EQ,03-Jul-25,"6,286.50","6,300.00","6,398.00","6,150.00","6,155.00","6,175.50","6,258.65","4,83,680","3,02,71,83,988.00","51,744"
KAYNES,EQ,02-Jul-25,"6,140.50","6,169.50","6,308.50","6,065.00","6,300.00","6,286.50","6,200.14","8,42,478","5,22,34,78,161.00","72,991"
KAYNES,EQ,01-Jul-25,"6,095.00","6,129.50","6,175.00","6,031.00","6,140.00","6,140.50","6,101.28","3,71,192","2,26,47,46,519.50","40,125"
KAYNES,EQ,30-Jun-25,"5,867.50","5,901.00","6,244.50","5,896.50","6,100.00","6,095.00","6,105.10","15,66,145","9,56,14,75,807.00","1,34,049"
KAYNES,EQ,27-Jun-25,"5,769.00","5,780.00","5,945.00","5,780.00","5,866.50","5,867.50","5,872.93","4,95,261","2,90,86,33,911.50","55,601"
KAYNES,EQ,26-Jun-25,"5,850.00","5,850.00","5,886.00","5,722.50","5,779.00","5,769.00","5,764.54","4,51,878","2,60,48,68,360.00","38,752"
KAYNES,EQ,25-Jun-25,"5,798.00","5,825.00","5,879.00","5,744.50","5,850.00","5,850.00","5,825.04","3,45,679","2,01,35,94,205.00","39,030"
KAYNES,EQ,24-Jun-25,"5,782.50","5,850.00","5,929.00","5,780.00","5,810.50","5,798.00","5,861.67","5,14,092","3,01,34,38,569.00","52,107"
KAYNES,EQ,23-Jun-25,"5,864.50","5,799.00","5,838.50","5,735.00","5,769.00","5,782.50","5,790.09","3,49,083","2,02,12,21,897.00","36,706"
KAYNES,EQ,20-Jun-25,"5,612.00","5,825.50","5,887.50","5,666.00","5,845.00","5,864.50","5,770.37","14,60,483","8,42,75,22,713.00","1,52,438"
KAYNES,EQ,19-Jun-25,"5,720.00","5,737.00","5,756.00","5,580.00","5,600.00","5,612.00","5,676.53","3,17,124","1,80,01,63,986.50","44,930"
KAYNES,EQ,18-Jun-25,"5,644.00","5,655.00","5,799.00","5,634.50","5,714.00","5,720.00","5,714.01","7,54,206","4,30,95,40,975.00","63,841"
KAYNES,EQ,17-Jun-25,"5,597.50","5,615.00","5,710.00","5,513.00","5,651.00","5,644.00","5,644.77","7,66,550","4,32,69,97,044.00","80,618"
KAYNES,EQ,16-Jun-25,"5,475.50","5,450.00","5,611.00","5,361.00","5,610.00","5,597.50","5,486.07","6,09,364","3,34,30,16,371.00","66,600"
KAYNES,EQ,13-Jun-25,"5,476.50","5,364.50","5,525.00","5,317.50","5,478.00","5,475.50","5,402.31","4,01,169","2,16,72,40,691.50","63,639"
KAYNES,EQ,12-Jun-25,"5,576.00","5,555.00","5,618.00","5,460.00","5,461.00","5,476.50","5,525.67","2,45,119","1,35,44,47,175.50","40,243"
KAYNES,EQ,11-Jun-25,"5,583.50","5,640.00","5,675.00","5,530.50","5,565.00","5,576.00","5,596.07","4,46,287","2,49,74,52,572.00","55,070"
